"","07FEB20","2356","TC12","14FEB20","JBU","  61 ","10","14","20200214","20200215","0325","0723","954   ","20200207","SC30","BOS ","2225","DM","-0500","SJU ","0323","-0400","321 ","","","","2225","0325","","","","","0323","0723","","","955 ","","","","","","0","","","321 ","","5606289","","","","0","0","0","> 862 ","","JFK","2","0","2020-02-15 03:25:00.000","0","2020-02-15 07:23:00.000","18","7","0","0","0061"
"","08FEB20","1522","JB60","14FEB20","JBU","  62 ","10","14","20200214","20200214","1856","2145","657   ","20200208","SC05","PBI ","1356","DM","-0500","LGA ","1645","-0500","320 ","","","","1356","1856","","","","","1645","2145","","","516 ","","","","","","0","","","320 ","","5606300","","","","0","0","0",">1161 ","","JFK","2","0","2020-02-14 18:56:00.000","0","2020-02-14 21:45:00.000","14","7","0","0","0062"
"","08FEB20","2230","TC12","14FEB20","JBU","  63 ","10","14","20200214","20200214","1330","2007","947   ","20200208","SC05","JFK ","0830","DM","-0500","SEA ","1207","-0800","32S ","","","","0830","1330","","","","","1207","2007","","","969 ","","","","","","0","","","32S ","","5606311","","","","0","0","0","> 464 ","","JFK","2","1","2020-02-14 13:30:00.000","0","2020-02-14 20:07:00.000","29","7","0","0","0063"
"","10FEB20","0626","JC11","14FEB20","JBU","  65 ","10","14","20200214","20200215","0055","0609","534   ","20200210","SC05","JFK ","1955","DM","-0500","ABQ ","2309","-0700","32M ","","","","1955","0055","","","","B5  ","2309","0609","","","729 ","","","","","","0","","","32M ","","5606319","","","","0","0","0",">  66 ","","JFK","2","0","2020-02-15 00:55:00.000","0","2020-02-15 06:09:00.000","29","7","0","0","0065"
"","10FEB20","0626","JC11","14FEB20","JBU","  66 ","10","14","20200214","20200215","0659","1051","534   ","20200210","SC05","ABQ ","2359","DM","-0700","JFK ","0551","-0500","32M ","","","B5  ","2359","0659","","","","","0551","1051","","","729 ","","","","","","0","","","32M ","","5606327","","","","0","0","0","> 751 ","","JFK","2","0","2020-02-15 06:59:00.000","0","2020-02-15 10:51:00.000","15","7","0","0","0066"
"","14FEB20","1441","DRAT","14FEB20","JBU","  69 ","10","14","20200214","20200214","2110","0048","-J5216","20200214","X106","BOS ","1610","DM","-0500","FLL ","1948","-0500","E90 ","","J","","1610","2110","","2110","","","1948","0048","","","CANX","","","","","","0","","","E90 ","","5667383","216 ","","R","5","0","0","","","JFK","2","0","2020-02-14 21:10:00.000","0","2020-02-15 00:48:00.000","0","0","0","0","0069"
"X","23JAN20","1840","LJ59","14FEB20","JBU","  69 ","10","14","20200214","20200214","2110","0048","-J5069","20200123","","BOS ","1610","DM","-0500","FLL ","1948","-0500","E90 ","","","","1610","2110","","","","","1948","0048","","","","","","","","","0","","","E90 ","","5606336","","","","0","0","0","> 953 ","","JFK","2","0","2020-02-14 21:10:00.000","0","2020-02-15 00:48:00.000","0","0","0","0","0069"
"","14FEB20","1441","DRAT","14FEB20","JBU","  69 ","11","14","20200214","20200214","2110","0048","216   ","20200214","X106","BOS ","1610","DM","-0500","BOS ","1948","-0500","E90 ","","J","","1610","2110","","2110","","","1630","2130","","2130","","","","","","","5","","FLL ","E90 ","","5669418","","","","5","0","0","","","JFK","2","0","2020-02-14 21:10:00.000","0","2020-02-14 21:30:00.000","18","7","0","0","0069"
"","14FEB20","1442","DRAT","14FEB20","JBU","  69 ","14","14","20200214","20200214","2110","0048","-J5216","20200214","X108","BOS ","1610","DM","-0500","FLL ","1948","-0500","E90 ","","J","","1700","2200","","2200","2205","","2038","0138","","","CANX","","","","","","0","","FLL ","E90 ","","5669419","216 ","","R","1","0","0","","","JFK","2","0","2020-02-14 22:00:00.000","0","2020-02-15 01:38:00.000","0","0","0","0","0069"
"","14FEB20","1442","DRAT","14FEB20","JBU","  69 ","15","14","20200214","20200214","2110","0048","216   ","20200214","X108","BOS ","1610","DM","-0500","BOS ","1948","-0500","E90 ","","J","","1700","2200","","2200","2205","","1725","2225","2220","2225","","","","","","","1","","FLL ","E90 ","","5669420","","","","1","0","0","","","JFK","2","0","2020-02-14 22:00:00.000","0","2020-02-14 22:25:00.000","18","7","0","0","0069"
"","14FEB20","1443","DRAT","14FEB20","JBU","  69 ","17","14","20200214","20200214","2110","0048","216   ","20200214","X108","BOS ","1610","DM","-0500","FLL ","1948","-0500","E90 ","","J","","1755","2255","","2255","2259","","2133","0233","0230","0233","","","","","","","0","","FLL ","E90 ","","5669421","","","","1","0","0","","","JFK","2","0","2020-02-14 22:55:00.000","0","2020-02-15 02:33:00.000","18","7","0","0","0069"
"","08FEB20","1715","PDAV","14FEB20","JBU","  70 ","10","14","20200214","20200214","1804","2115","705   ","20200208","SC02","FLL ","1304","DM","-0500","BOS ","1615","-0500","32M ","","","","1304","1804","","","","","1615","2115","","","531 ","","","","","","0","","","32M ","","5606348","","","","0","0","0","> 785 ","","JFK","2","0","2020-02-14 18:04:00.000","0","2020-02-14 21:15:00.000","17","7","0","0","0070"
"","07FEB20","1654","ai23","14FEB20","JBU","  71 ","10","14","20200214","20200215","0033","0609","629   ","20200207","","JFK ","1933","DM","-0500","SLC ","2309","-0700","32M ","","","","1933","0033","","","","G4  ","2309","0609","","","","","","","","","0","","","32M ","","5606360","","","","0","0","0","> 648 ","","JFK","2","0","2020-02-15 00:33:00.000","0","2020-02-15 06:09:00.000","29","7","0","0","0071"
"","09FEB20","0244","TC12","14FEB20","JBU","  72 ","10","14","20200214","20200215","0644","1059","583   ","20200209","SC20","SLC ","2344","DM","-0700","JFK ","0559","-0500","32M ","","","G4  ","2344","0644","","","","","0559","1059","","","510 ","","","","","","0","","","32M ","","5606369","","","","0","0","0",">1261 ","","JFK","2","0","2020-02-15 06:44:00.000","0","2020-02-15 10:59:00.000","17","7","0","0","0072"
"","07FEB20","1930","TC12","14FEB20","JBU","  76 ","10","14","20200214","20200214","1617","1903","562   ","20200207","SC20","MSY ","1017","DM","-0600","JFK ","1403","-0500","320 ","","","1   ","1017","1617","","","","","1403","1903","","","656 ","","","","","","0","","","320 ","","5606380","","","","0","0","0","> 477 ","","JFK","2","0","2020-02-14 16:17:00.000","0","2020-02-14 19:03:00.000","14","7","0","0","0076"
"","07FEB20","1224","MJOH","14FEB20","JBU","  80 ","10","14","20200214","20200215","0745","1247","625   ","20200207","SC20","RNO ","2345","DM","-0800","JFK ","0747","-0500","320 ","","","B6  ","2345","0745","","","","","0747","1247","","","661 ","","","","","","0","","","32A ","","5606393","","","","0","0","0","> 403 ","","JFK","2","0","2020-02-15 07:45:00.000","0","2020-02-15 12:47:00.000","15","7","0","0","0080"
"","07FEB20","1224","MJOH","14FEB20","JBU","  81 ","10","14","20200214","20200215","0000","0625","625   ","20200207","SC20","JFK ","1900","DM","-0500","RNO ","2225","-0800","320 ","","","","1900","0000","","","","B6  ","2225","0625","","","661 ","","","","","","0","","","32A ","","5606401","","","","0","0","0",">  80 ","","JFK","2","0","2020-02-15 00:00:00.000","0","2020-02-15 06:25:00.000","29","7","0","0","0081"
"","07FEB20","1151","JB60","14FEB20","JBU","  85 ","10","14","20200214","20200214","1102","1400","526   ","20200207","AU01","BUF ","0602","DM","-0500","MCO ","0900","-0500","32C ","","","","0602","1102","","","","","0900","1400","","","","","","","","","0","","","32H ","","5606422","","","","0","0","0",">1721 ","","JFK","2","0","2020-02-14 11:02:00.000","3","2020-02-14 14:00:00.000","13","7","0","0","0085"
"","07FEB20","1050","JB60","14FEB20","JBU","  87 ","10","14","20200214","20200214","2221","0143","564   ","20200207","","ALB ","1721","DM","-0500","FLL ","2043","-0500","32M ","","","","1721","2221","","","","","2043","0143","","","","","","","","","0","","","32M ","","5606433","","","","0","0","0",">1146 ","","JFK","2","0","2020-02-14 22:21:00.000","0","2020-02-15 01:43:00.000","15","7","0","0","0087"
"","07FEB20","1050","JB60","14FEB20","JBU","  88 ","10","14","20200214","20200214","1835","2136","564   ","20200207","","FLL ","1335","DM","-0500","ALB ","1636","-0500","32M ","","","","1335","1835","","","","","1636","2136","","","","","","","","","0","","","32M ","","5606444","","","","0","0","0",">  87 ","","JFK","2","0","2020-02-14 18:35:00.000","0","2020-02-14 21:36:00.000","17","7","0","0","0088"
"","07FEB20","1913","JB60","14FEB20","JBU","  89 ","10","14","20200214","20200214","2109","0334","968   ","20200207","SC05","JFK ","1609","DM","-0500","SAN ","1934","-0800","32S ","","","","1609","2109","","","","","1934","0334","","","942 ","","","","","","0","","","32S ","","5606455","","","","0","0","0",">  20 ","","JFK","2","0","2020-02-14 21:09:00.000","0","2020-02-15 03:34:00.000","29","7","0","0","0089"
"","09FEB20","0654","AR58","14FEB20","JBU","  90 ","10","14","20200214","20200215","0500","1005","977   ","20200209","SC40","SAN ","2100","DM","-0800","JFK ","0505","-0500","32S ","","","","2100","0500","","","","","0505","1005","","","993 ","","","","","","0","","","32S ","","5606466","","","","0","0","0","> 123 ","","JFK","2","0","2020-02-15 05:00:00.000","0","2020-02-15 10:05:00.000","19","7","0","0","0090"
